County_Code,Age_Group,Facility,COMMUNITY,UNC,LARGE,SMALL,LT,NH
123,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0,0.0,0.048035124433596026,0.003853889770986552,0.2236962850511159
125,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0015670768981186742,0.0,0.04646804753547735,0.0,0.0
125,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0015670768981186742,0.0,0.04646804753547735,0.0018667704019982904,0.0
125,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0015670768981186742,0.0,0.04646804753547735,0.003853889770986552,0.2236962850511159
127,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
127,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0018667704019982904,0.0
127,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.003853889770986552,0.2236962850511159
129,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
129,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0018667704019982904,0.0
129,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.003853889770986552,0.2236962850511159
131,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
131,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0,0.045493552261043395,0.002541572172552631,0.0018667704019982904,0.0
131,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0,0.045493552261043395,0.002541572172552631,0.003853889770986552,0.2236962850511159
133,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
133,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0018667704019982904,0.0
133,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.003853889770986552,0.2236962850511159
135,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
135,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0018667704019982904,0.0
135,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.003853889770986552,0.2236962850511159
137,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
137,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0,0.0,0.048035124433596026,0.0018667704019982904,0.0
137,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0,0.0,0.048035124433596026,0.003853889770986552,0.2236962850511159
139,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
139,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0,0.0,0.048035124433596026,0.0018667704019982904,0.0
139,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0,0.0,0.048035124433596026,0.003853889770986552,0.2236962850511159
141,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
141,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0,0.045493552261043395,0.002541572172552631,0.0018667704019982904,0.0
141,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0,0.045493552261043395,0.002541572172552631,0.003853889770986552,0.2236962850511159
143,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
143,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0,0.0,0.048035124433596026,0.0018667704019982904,0.0
143,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0,0.0,0.048035124433596026,0.003853889770986552,0.2236962850511159
145,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
145,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0018667704019982904,0.0
145,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.003853889770986552,0.2236962850511159
147,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
147,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0018667704019982904,0.0
147,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.003853889770986552,0.2236962850511159
149,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0015670768981186742,0.0,0.04646804753547735,0.0,0.0
149,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0015670768981186742,0.0,0.04646804753547735,0.0018667704019982904,0.0
149,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0015670768981186742,0.0,0.04646804753547735,0.003853889770986552,0.2236962850511159
151,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
151,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0018667704019982904,0.0
151,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.003853889770986552,0.2236962850511159
153,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
153,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0,0.0,0.048035124433596026,0.0018667704019982904,0.0
153,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0,0.0,0.048035124433596026,0.003853889770986552,0.2236962850511159
155,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
155,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0018667704019982904,0.0
155,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.003853889770986552,0.2236962850511159
157,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
157,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0,0.045493552261043395,0.002541572172552631,0.0018667704019982904,0.0
157,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0,0.045493552261043395,0.002541572172552631,0.003853889770986552,0.2236962850511159
159,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
159,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0,0.045493552261043395,0.002541572172552631,0.0018667704019982904,0.0
159,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0,0.045493552261043395,0.002541572172552631,0.003853889770986552,0.2236962850511159
161,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
161,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0018667704019982904,0.0
161,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.003853889770986552,0.2236962850511159
163,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
163,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0018667704019982904,0.0
163,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.003853889770986552,0.2236962850511159
165,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
165,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0,0.0,0.048035124433596026,0.0018667704019982904,0.0
165,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0,0.0,0.048035124433596026,0.003853889770986552,0.2236962850511159
167,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
167,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0,0.045493552261043395,0.002541572172552631,0.0018667704019982904,0.0
167,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0,0.045493552261043395,0.002541572172552631,0.003853889770986552,0.2236962850511159
169,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
169,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0,0.045493552261043395,0.002541572172552631,0.0018667704019982904,0.0
169,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0,0.045493552261043395,0.002541572172552631,0.003853889770986552,0.2236962850511159
171,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
171,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0,0.045493552261043395,0.002541572172552631,0.0018667704019982904,0.0
171,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0,0.045493552261043395,0.002541572172552631,0.003853889770986552,0.2236962850511159
173,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
173,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0,0.045493552261043395,0.002541572172552631,0.0018667704019982904,0.0
173,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0,0.045493552261043395,0.002541572172552631,0.003853889770986552,0.2236962850511159
175,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
175,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0018667704019982904,0.0
175,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.003853889770986552,0.2236962850511159
177,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
177,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0,0.0,0.048035124433596026,0.0018667704019982904,0.0
177,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0,0.0,0.048035124433596026,0.003853889770986552,0.2236962850511159
179,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
179,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0,0.045493552261043395,0.002541572172552631,0.0018667704019982904,0.0
179,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0,0.045493552261043395,0.002541572172552631,0.003853889770986552,0.2236962850511159
181,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
181,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0,0.045493552261043395,0.002541572172552631,0.0018667704019982904,0.0
181,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0,0.045493552261043395,0.002541572172552631,0.003853889770986552,0.2236962850511159
183,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
183,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0018667704019982904,0.0
183,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.003853889770986552,0.2236962850511159
185,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
185,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0,0.0,0.048035124433596026,0.0018667704019982904,0.0
185,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0,0.0,0.048035124433596026,0.003853889770986552,0.2236962850511159
187,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
187,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0,0.045493552261043395,0.002541572172552631,0.0018667704019982904,0.0
187,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0,0.045493552261043395,0.002541572172552631,0.003853889770986552,0.2236962850511159
189,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
189,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0,0.0,0.048035124433596026,0.0018667704019982904,0.0
189,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0,0.0,0.048035124433596026,0.003853889770986552,0.2236962850511159
191,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
191,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0018667704019982904,0.0
191,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.003853889770986552,0.2236962850511159
193,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
193,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0018667704019982904,0.0
193,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.003853889770986552,0.2236962850511159
195,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
195,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0018667704019982904,0.0
195,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.003853889770986552,0.2236962850511159
197,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
197,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0,0.045493552261043395,0.002541572172552631,0.0018667704019982904,0.0
197,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0,0.045493552261043395,0.002541572172552631,0.003853889770986552,0.2236962850511159
199,0,Blue Ridge HealthCare Hospitals,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
199,1,Blue Ridge HealthCare Hospitals,0.9500981051644057,0.0,0.045493552261043395,0.002541572172552631,0.0018667704019982904,0.0
199,2,Blue Ridge HealthCare Hospitals,0.7244147007443016,0.0,0.045493552261043395,0.002541572172552631,0.003853889770986552,0.2236962850511159
1,0,Blue Ridge Regional Hospital,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
1,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0022815921493397028,0.0
1,2,Blue Ridge Regional Hospital,0.82863098655817,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.002088836950516177,0.12124505205771773
3,0,Blue Ridge Regional Hospital,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
3,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0,0.045493552261043395,0.002541572172552631,0.0022815921493397028,0.0
3,2,Blue Ridge Regional Hospital,0.82863098655817,0.0,0.045493552261043395,0.002541572172552631,0.002088836950516177,0.12124505205771773
5,0,Blue Ridge Regional Hospital,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
5,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0,0.0,0.048035124433596026,0.0022815921493397028,0.0
5,2,Blue Ridge Regional Hospital,0.82863098655817,0.0,0.0,0.048035124433596026,0.002088836950516177,0.12124505205771773
7,0,Blue Ridge Regional Hospital,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
7,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0,0.0,0.048035124433596026,0.0022815921493397028,0.0
7,2,Blue Ridge Regional Hospital,0.82863098655817,0.0,0.0,0.048035124433596026,0.002088836950516177,0.12124505205771773
9,0,Blue Ridge Regional Hospital,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
9,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0,0.045493552261043395,0.002541572172552631,0.0022815921493397028,0.0
9,2,Blue Ridge Regional Hospital,0.82863098655817,0.0,0.045493552261043395,0.002541572172552631,0.002088836950516177,0.12124505205771773
11,0,Blue Ridge Regional Hospital,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
11,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0,0.0,0.048035124433596026,0.0022815921493397028,0.0
11,2,Blue Ridge Regional Hospital,0.82863098655817,0.0,0.0,0.048035124433596026,0.002088836950516177,0.12124505205771773
13,0,Blue Ridge Regional Hospital,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
13,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0,0.045493552261043395,0.002541572172552631,0.0022815921493397028,0.0
13,2,Blue Ridge Regional Hospital,0.82863098655817,0.0,0.045493552261043395,0.002541572172552631,0.002088836950516177,0.12124505205771773
15,0,Blue Ridge Regional Hospital,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
15,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0,0.045493552261043395,0.002541572172552631,0.0022815921493397028,0.0
15,2,Blue Ridge Regional Hospital,0.82863098655817,0.0,0.045493552261043395,0.002541572172552631,0.002088836950516177,0.12124505205771773
17,0,Blue Ridge Regional Hospital,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
17,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0,0.045493552261043395,0.002541572172552631,0.0022815921493397028,0.0
17,2,Blue Ridge Regional Hospital,0.82863098655817,0.0,0.045493552261043395,0.002541572172552631,0.002088836950516177,0.12124505205771773
19,0,Blue Ridge Regional Hospital,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
19,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0,0.045493552261043395,0.002541572172552631,0.0022815921493397028,0.0
19,2,Blue Ridge Regional Hospital,0.82863098655817,0.0,0.045493552261043395,0.002541572172552631,0.002088836950516177,0.12124505205771773
21,0,Blue Ridge Regional Hospital,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
21,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0022815921493397028,0.0
21,2,Blue Ridge Regional Hospital,0.82863098655817,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.002088836950516177,0.12124505205771773
23,0,Blue Ridge Regional Hospital,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
23,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0022815921493397028,0.0
23,2,Blue Ridge Regional Hospital,0.82863098655817,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.002088836950516177,0.12124505205771773
25,0,Blue Ridge Regional Hospital,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
25,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0,0.045493552261043395,0.002541572172552631,0.0022815921493397028,0.0
25,2,Blue Ridge Regional Hospital,0.82863098655817,0.0,0.045493552261043395,0.002541572172552631,0.002088836950516177,0.12124505205771773
27,0,Blue Ridge Regional Hospital,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
27,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0022815921493397028,0.0
27,2,Blue Ridge Regional Hospital,0.82863098655817,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.002088836950516177,0.12124505205771773
29,0,Blue Ridge Regional Hospital,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
29,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0,0.0,0.048035124433596026,0.0022815921493397028,0.0
29,2,Blue Ridge Regional Hospital,0.82863098655817,0.0,0.0,0.048035124433596026,0.002088836950516177,0.12124505205771773
31,0,Blue Ridge Regional Hospital,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
31,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0,0.045493552261043395,0.002541572172552631,0.0022815921493397028,0.0
31,2,Blue Ridge Regional Hospital,0.82863098655817,0.0,0.045493552261043395,0.002541572172552631,0.002088836950516177,0.12124505205771773
33,0,Blue Ridge Regional Hospital,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
33,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0,0.045493552261043395,0.002541572172552631,0.0022815921493397028,0.0
33,2,Blue Ridge Regional Hospital,0.82863098655817,0.0,0.045493552261043395,0.002541572172552631,0.002088836950516177,0.12124505205771773
35,0,Blue Ridge Regional Hospital,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
35,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0022815921493397028,0.0
35,2,Blue Ridge Regional Hospital,0.82863098655817,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.002088836950516177,0.12124505205771773
37,0,Blue Ridge Regional Hospital,0.951964875566404,0.0015670768981186742,0.0,0.04646804753547735,0.0,0.0
37,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0015670768981186742,0.0,0.04646804753547735,0.0022815921493397028,0.0
37,2,Blue Ridge Regional Hospital,0.82863098655817,0.0015670768981186742,0.0,0.04646804753547735,0.002088836950516177,0.12124505205771773
39,0,Blue Ridge Regional Hospital,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
39,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0,0.0,0.048035124433596026,0.0022815921493397028,0.0
39,2,Blue Ridge Regional Hospital,0.82863098655817,0.0,0.0,0.048035124433596026,0.002088836950516177,0.12124505205771773
41,0,Blue Ridge Regional Hospital,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
41,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0,0.045493552261043395,0.002541572172552631,0.0022815921493397028,0.0
41,2,Blue Ridge Regional Hospital,0.82863098655817,0.0,0.045493552261043395,0.002541572172552631,0.002088836950516177,0.12124505205771773
43,0,Blue Ridge Regional Hospital,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
43,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0,0.0,0.048035124433596026,0.0022815921493397028,0.0
43,2,Blue Ridge Regional Hospital,0.82863098655817,0.0,0.0,0.048035124433596026,0.002088836950516177,0.12124505205771773
45,0,Blue Ridge Regional Hospital,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
45,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0,0.045493552261043395,0.002541572172552631,0.0022815921493397028,0.0
45,2,Blue Ridge Regional Hospital,0.82863098655817,0.0,0.045493552261043395,0.002541572172552631,0.002088836950516177,0.12124505205771773
47,0,Blue Ridge Regional Hospital,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
47,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0,0.045493552261043395,0.002541572172552631,0.0022815921493397028,0.0
47,2,Blue Ridge Regional Hospital,0.82863098655817,0.0,0.045493552261043395,0.002541572172552631,0.002088836950516177,0.12124505205771773
49,0,Blue Ridge Regional Hospital,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
49,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0022815921493397028,0.0
49,2,Blue Ridge Regional Hospital,0.82863098655817,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.002088836950516177,0.12124505205771773
51,0,Blue Ridge Regional Hospital,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
51,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0022815921493397028,0.0
51,2,Blue Ridge Regional Hospital,0.82863098655817,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.002088836950516177,0.12124505205771773
53,0,Blue Ridge Regional Hospital,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
53,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0,0.0,0.048035124433596026,0.0022815921493397028,0.0
53,2,Blue Ridge Regional Hospital,0.82863098655817,0.0,0.0,0.048035124433596026,0.002088836950516177,0.12124505205771773
55,0,Blue Ridge Regional Hospital,0.951964875566404,0.0,0.0,0.048035124433596026,0.0,0.0
55,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0,0.0,0.048035124433596026,0.0022815921493397028,0.0
55,2,Blue Ridge Regional Hospital,0.82863098655817,0.0,0.0,0.048035124433596026,0.002088836950516177,0.12124505205771773
57,0,Blue Ridge Regional Hospital,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
57,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0022815921493397028,0.0
57,2,Blue Ridge Regional Hospital,0.82863098655817,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.002088836950516177,0.12124505205771773
59,0,Blue Ridge Regional Hospital,0.951964875566404,0.0,0.045493552261043395,0.002541572172552631,0.0,0.0
59,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0,0.045493552261043395,0.002541572172552631,0.0022815921493397028,0.0
59,2,Blue Ridge Regional Hospital,0.82863098655817,0.0,0.045493552261043395,0.002541572172552631,0.002088836950516177,0.12124505205771773
61,0,Blue Ridge Regional Hospital,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
61,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0022815921493397028,0.0
61,2,Blue Ridge Regional Hospital,0.82863098655817,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.002088836950516177,0.12124505205771773
63,0,Blue Ridge Regional Hospital,0.951964875566404,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0,0.0
63,1,Blue Ridge Regional Hospital,0.9496832834170643,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.0022815921493397028,0.0
63,2,Blue Ridge Regional Hospital,0.82863098655817,0.0015670768981186742,0.045493552261043395,0.0009744952744339536,0.002088836950516177,0.12124505205771773
